출처,index,내용
cafearticle.xml,103,고물가에 지갑 닫았다…<b>MZ세대</b> '무지출 챌린지' 해보니 / JTBC 뉴스룸 - YouTube 하아.. 그래도 돈이 좀 돌고 돌아야 하는데... 코로나도 다시 슬슬 기어 올라오고 ㅠㅠ 어찌 될라나요 요놈의 세상..
cafearticle.xml,104,"지난 8월 10일, 코멘토는 사람인HR과 함께 <b>MZ세대</b> 커리어 성장과 채용문화 혁신을 위한 업무협약을 체결하였습니다. 그 동안 코멘토가 취업을 지원하기 위해 운영해 온 다양한 프로그램에 참여한 취업준비생들이... "
cafearticle.xml,105,좀 지겹더라구요. 뭐만 하면 <b>MZ세대</b>는 이렇고 저렇곸ㅋㅋㅋ
cafearticle.xml,106,<b>Mz세대</b> 스펙트럼의 좌측 끄트머리에 있는 사람입니다 ㅋㅋ 진짜 요새 일자리가 넘쳐나나여? 젊은 사람 못 구해서 난리인 회사들만 나오네여... 저는 취업난을 뚫고 국가직공무원 합격하고 좋다고 울었엇는데ㅋㅋ 헐...
cafearticle.xml,107,
cafearticle.xml,108,[<b>MZ세대</b>가 쓴 <b>MZ세대</b> 사용설명서] <b>MZ 세대</b> 너무 좋아요! 꼭 읽어보고 싶네요.
cafearticle.xml,109,--------------------------------------------------------- <b>mz세대</b>들이 좋아하거나 자주가는 동네가 어디일까요?? 애들도 초딩이고... 엠지라고 안읽고 엠제트라고 읽는 세대라 요즘 젊은 이쁜이들은 어디가서 무얼하는지 궁금합니다.... 
cafearticle.xml,110,여러분 아직 미혼이신분들 결혼하시려면 피규어취미는 ??? ^^ 뭐 그렇다고 합니다. 결혼하시려면 피규어취미를 숨기십시요 ~~ 후다닥 ~ 도망 (저는 <b>MZ</b>도 미혼도 아닌지라 ^^)
cafearticle.xml,111,선보일것으로 SM은 &quot;<b>MZ 세대</b> 대표하는 걸그룹으로서 긍정적인 메시지와 에너지 전달할 예정&quot; 이라고 전했습니다 와.. 에스파 포럼 참석 정말 대박이네요! 우리나라 가수라는게 너무 뿌듯해지는 소식 인 것 같습니다
cafearticle.xml,112,그 나무위키나 사전에 나온뜻은 봤는데 좀 넓은 의미로 젋은 <b>세대</b>를 뜻하는거죠?
cafearticle.xml,113,"<b>mz세대</b>의 부모세대라고 할수있는 50,60세대의 청소년기는 기본적으로 가난이라는 공통적인 정서와 어쩔수 없는 환경을 겪었다면, 그 자녀세대인 현재 20,30세대는 아무래도 비교적 많은 선택권과 교육의 기회가 있는... "
cafearticle.xml,114,[<b>MZ세대</b>가 쓴 <b>MZ세대</b> 사용설명서]<b>MZ세대</b>를 이해하고 함께 살아갈려면 <b>MZ세대</b>가 어떤 세대인지 꼭 읽어봐야할 책이네요
cafearticle.xml,115,요즘 기업들에서는 <b>MZ세대</b>를 사로잡는 것이 가장 큰 과제가 되었는데요! 많은 기업들에서 <b>MZ세대</b>의 취향을 겨냥하기 위해 메타버스 마케팅을 활용하고 있습니다. 메타버스 마케팅이 무엇인지 정리해보고 기업들에서... 
cafearticle.xml,116,[2022 <b>MZ세대</b> 투자인식 보고서] MZ는 어떻게 생각할까? 파이낸셜케어편 (feat. 댓글이벤트)|작성자 한화투자증권 https://blog.naver.com/trihanwha/222787165311 | 이벤트 참여 방법 1. 첨부파일 ‘MZ는 어떻게... 
cafearticle.xml,117,카페 닉네임 : 해수어항하는 <b>MZ세대</b> (현재 적용중인 카페 닉네임과 동일하게 작성해주시기 바랍니다. 네이버 ID 아닙니다) 4. 실명(외국인의 경우 영어와 한글이름 동시 표기) : 박준수 (리패는 실명제 카페 입니다. 꼭... 
cafearticle.xml,118,23살 25살 신입 여직원 두명 환영식을 했는데 이게 <b>세대</b>차이인가 느낄정도로 텐션 감당을 못하겠네요 좀 쭈뼛거리는거 같아서 MBTI 이야기로 물꼬 터주니까 쉬지 않고 이야기를 하는데 감당 못하겠어서 자리... 
cafearticle.xml,119,"출처 : 팸코 음...난 <b>MZ 세대</b>군......ㅋ (근데...케바케,사바사 아닌가)"
cafearticle.xml,120,"모바일 사용의 대중화, 이색적인 경험, 유니크함의 추구, 개인의 취향 존중, 트렌드에 민감한 것이 <b>mz세대</b>의 특징이며, SNS 를 기반으로 한 유통시장에서의 강력한 소비층이랍니다. 또한 '플렉스' 문화의... "
cafearticle.xml,121,<b>MZ세대</b> 커리어 전략에 대해 알아보자 직업은 사람의 인생을 좌우한다. 자신의 적성과 시대 변화를 고려해서 판단해야 후회없는 선택을 할 수 있을 것이다. &quot;성공하는 <b>MZ세대</b>의 커리어 전략&quot;을 통해 직업 선택에 대해... 
cafearticle.xml,122,<b>MZ세대</b> 트렌드 어떤게 있을까? <b>mz세대</b> 뜻과 <b>mz세대</b> 트렌드 문화! 안녕하세요 여러분 영어도우미 엠마 입니다 오늘은 여러분과 함께 <b>mz 세대</b> 트렌드를 모조리 살펴보도록 하겠습니다!! 21세기 트렌드를 이끌고 있는 mz... 
cafearticle.xml,123,"사람들은 부모와 자식이 같은 세대로 엮이는 것도 신기하고 굳이 왜 X, Z 이런 세대로 구분하는 건지 궁금하네요 !? 정작 저 안에 드는 사람들은 우리가 <b>MZ세대</b>야! 라고 안하고 그 안에 속해있는지도 모르는데말이죠..."
cafearticle.xml,124,<b>MZ세대</b>의 숨은뜻...아세요? ㅎㅎ 꼰대세대가 바라볼 때 MZ(말졸라) 안 듣는 세대라네요. 별 생각 없이 듣다 빵터져 올려봅니다^^
cafearticle.xml,125,기사보다가 어이가 없어서 가져왔어요 저도 <b>mz세대</b>지만 괜히 <b>mz세대</b>가 문제다 이런얘기가 괜히나오는게 아닌가봐요 ㅋㅋ.. 일부때문에 다같이 욕먹는것도 기분 별로인데 이런사건볼때마다 참... 
cafearticle.xml,126,요새 <b>MZ세대</b> 분들은 시리얼을 이케 먹는대요 맞아요? 전 MZ가 아니라 ㅋㅋ 인스타 핫하다는 시리얼 따라했습니다
cafearticle.xml,127,신박하네요 <b>MZ</b>소맥 말아먹는거보고 입틀막이였는데 요 햄버거도 꼰대<b>세대</b>가 배워볼 만하네요 ㅋㅋㅋㅋ
cafearticle.xml,128,<b>MZ세대</b> 끈기없다고 블라인드에 글썼다가 개까이고 있는 글
cafearticle.xml,129,암호화폐에 대한 관심이 커지는 가운데 거래소 빗썸이 <b>MZ세대</b>의 힙한 놀이터가 된 것으로 확인됐다. 25일 빗썸에 따르면 올해 1분기 빗썸을 이용한 <b>MZ세대</b>(2030세대) 투자자 비중은 62.4%에 달하는 것으로... 
cafearticle.xml,130,"<b>MZ세대</b>, 술판이 바뀐다 | 부산KBS 220628 방송 https://youtu.be/r5hdbGl4-AE 5분 12초 원소주 11분 43초 김창수 위스키 나오네요 &quot;함께 빨리 취하자&quot;는 집단적 단합대회같은 술문화에서 &quot;술맛을 우선&quot;하는 개인의 개성을... "
cafearticle.xml,131,"<b>MZ세대</b> 앱테크 추천! 끝날 듯 하더니만 다시 시작한 고질병, 코로나! 이미 걸린 사람이라도 다시 걸릴 확률이 있다고 하니 집에서 섣불리 나와 일을 하려니 여간 쉬운 일은 아닌 것 같아요! 그러다보니 집에서 편하게 재테크... "
cafearticle.xml,132,----------------------------- - p.s) 타 커뮤에서는 m세대는 80년대초~부터인 세대인데 너무 큰 포괄적으로 Z세대와(90년도 초중부터~) 묶었다고 하며 m세대 z세대 갈라져서 논쟁중 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 묶어서 <b>mz세대</b> 맞아!... 
cafearticle.xml,133,"40-50대 분들이 <b>MZ</b> 너무 싸잡아서 일반화 시키는거 좀 안하셨으면 좋겠네요. ‘넌 요즘 <b>MZ</b> 안같네’, 하다가 또 확증편향으로 약간 본인이 생각한 <b>MZ</b>느낌 하나 나오면 ‘역시 <b>MZ</b>는 그렇네’ 식으로 왜 그렇게 일반화들을... "
cafearticle.xml,134,금쪽 상담소에 개그우먼 조혜련씨 모녀가 출연했을 때 오은영 박사님이 요즘 젊은 세대인 <b>MZ 세대</b>의 특징에 대해 언급하셨죠. 주목받는 것을 싫어한다. 내 탓 부터 한다. 남에게 폐 끼치는 걸 싫어한다. 자신에게... 
cafearticle.xml,135,고고~~ .........<b>MZ세대</b>만 준대요..만 41세까지......... 상처받으실거 같음 패스~~~ㅎㅎ (근데 41세가 <b>MZ 세대</b> 맞아요??? ㅋㅋ) 난 엄마랑 아빠 둘 다 좋아...선택하지 않기로....흥...
cafearticle.xml,136,<b>MZ세대</b> 사진찍는 법 1 번 v꺼꾸로 하기 2번 거울샷 자기얼굴 찍기 위해서가 아닌 예쁜옷 입었을때나 폰케이스 자랑하기 위해 3번 항공 샷 음식 찍을때 손을 번쩍 들어 위에서 찍기 앞으로 v할때 꺼꾸로 하고 찍어야... 
cafearticle.xml,137,안녕하세요 요즘 새롭게 시작할 수 있는 취미 생활을 찾고 있던 중 문득 <b>MZ세대</b>가 선호하는 취미가 궁금해서 한 번 찾아봤습니다! 저처럼 일상의 새로움을 가지고 싶다면 한 번 참고해서 배워보시는 것은 어떨까요?... 
cafearticle.xml,138,<b>MZ세대</b> 소맥마는 법을 30대 직원이 가르쳐줬습니다. 언제까지 소주잔에 소주 따라서 맥주잔에 부을거냐면서 아재스타일을 버리고 인싸가 되라네요. 첨해보는 거라 당황해서 맥주잔으로 긁었습니다. 원래는 소주를 붙고... 
cafearticle.xml,139,요즘 다들 <b>mz세대</b>라고 문화가 다르니 어쩌니 하며 방송부터 모든 매체마다 얘기가 많이 나오는데 저는 90년대생이지만 꼰대라 이해가 안가네요 예를 들면 근무시간이 9-6이면 9시땡 출근해서 그때부터 업무를 준비한다... 
cafearticle.xml,140,"하니, 우리집엔 <b>mz세대</b>가 다 있어! 그럽니다.. 전 사실 저게 뭔 소린지 잘 모르는 사람중 하나인데요.ㅋㅋ 응..그래;; 그러면서 핸드폰으로 검색해보니... m-밀레니얼 세대(80-90년대 생) z-90년대 후반2000년대 생. 을... "
cafearticle.xml,141,<b>MZ세대</b> 배우자상 전 모아둔 돈이 모자라서 결혼 힘들었겠어요ㅎㅎ
cafearticle.xml,142,"사무실에서 <b>MZ 세대</b>란 말은 저만 쓰더군요!!! 정작 본인들은 왜 <b>MZ 세대</b>라고 하는지 모르겠다고 하고 얼마전에 우리나라에서 꽤 큰 기업 관계자들과 얘기를 나눌 기회가 있었습니다. 연세들이 좀 있으신데, 요새 가장 큰... "
cafearticle.xml,143,요새 <b>Mz세대</b>는 과자 봉지를 이렇게해서 먹는다길래 신랑이해줬어요ㅋㅋㅋㅋ 우린 Mz ㅋㅋㅋ
cafearticle.xml,144,"<b>MZ세대</b> 소비패턴! 소비로 자신을 표현하다 현재 유통가를 책임지고 있는 세대는 바로 2030, <b>MZ세대</b>입니다. <b>MZ세대</b> 소비패턴을 보면 온라인과 오프라인을 적극 활용한 다양한 소비형태를 찾아볼 수 있습니다. SNS를 통해 현재... "
cafearticle.xml,145,"금리가 비싸도, 내 집 마련이 우선 10일 업게에 따르면, 지난해 8월부터 본격적인 금리인상기에 들어서면서 가계의 이자부담이 가중되고 있지만 이같은 금리 공포에도 2030을 대표하는 <b>MZ세대</b>는 다른 세대 대비... "
cafearticle.xml,146,질문은 [ 질문 답변 게시판 ]을 이용해 주세요 게시판 주제와 다른 게시글은 활동 정지됩니다 그리고 질문 전에 [ 검색하는 습관 ] 을 가져주세요
cafearticle.xml,147,"오늘은 트렌드를 주도하고 있는 <b>MZ세대</b>에 대해 알아보고, <b>MZ세대</b>가 관심갖는 트렌드를 읽어보는 시간을 가지고자 합니다 :) 먼저 <b>MZ세대</b>가 무엇인지부터 알아 보아야 할 것 같은데요. '<b>MZ세대</b>'는 밀레니얼 세대와 Z세대를... "
cafearticle.xml,148,<b>mz세대</b>를 저격하는 현대 캐스퍼 현대 캐스퍼는 출시전 사전예약부터 엄청난 인기를 끌었습니다. 사전예약 첫날에만 1만 8000여대가 판매될 정도였는데요. 아마 현대 캐스퍼는 이전에는 보지 못한 경차의 신드롬을... 
cafearticle.xml,149,<b>MZ세대</b> 어깨통증 - 젊은 친구들이 어깨가 아픈 이유~!! 1. 회전근개 힘줄병증 2. 내회전 결핍장애 3. 어깨 다방향 불안전성 4. 견갑골 이상 운동증 부천 연세본사랑 병원 - 이효성 https... 
cafearticle.xml,150,오늘생일인데 와이프와아들 차려준 생일밥상~^^ 이라고합니다 웃음만나오네요~^^
cafearticle.xml,151,"<b>MZ세대</b> ? 아는듯 하지만 막상 설명해 보라 하니 자신이 없었는데, 좋은 자료를 입수했습니다. 저와 비슷한 수준에 머물고 있는 분들은 한번 읽어 보시죠. &lt;초역전의 시대, 왜 <b>MZ세대</b>가 승리했을까?&gt; <b>MZ세대</b>가 사회적 화두가... "
cafearticle.xml,152,"<b>MZ세대</b> 가치소비를 겨냥한 기업들의 마케팅 전략! <b>MZ세대</b> 가치소비에 대해 들어보셨나요? <b>MZ세대</b>는 남들에게 함부로 드러내지 않았던 자신만의 정치적, 사회적 신념등을 소비를 통해 적극적으로 표출하는 경향이... "
cafearticle.xml,153,"시골식으로 4050분들과 입맛이 비슷해요 ㅋㅋ 오징어젓깔 좋아하고 국밥, 나물(콩나물, 고사리, 시금치, 오이지 좋아하고) 요즘 맛있다는 현대 메뉴들보면 느끼해보이고 입맛에 안맞아요. 전주집 이런데가 좋고 도라지... "
cafearticle.xml,154,안녕하세요~ 도도한언니 입니당ㅎ <b>mz세대</b> 과자뜯기 공유해요~ 젊은 친구들은 과자도 예쁘게 뜯네요~ 함께 젊어져요 하하핳핳핳
cafearticle.xml,155,"쿠팡이츠 배달파트너, 요기요, 배달대행, 퀵서비스, 카카오퀵, 게시판 준수 부탁드립니다. ----------------------------- <b>MZ세대</b>들의 소박한생각 세상이 변해가는건가.. https://n.news.naver.com/article/243/0000026713"
cafearticle.xml,156,요즘 <b>mz세대</b> 신입사원 특징
cafearticle.xml,157,스러운곳을 <b>mz세대</b>들이 좋아하는줄 몰랐어요.. 물론 커피맛은 맛있었지만 그외에 자리며 인테리어며 너무불편해서 얼른일어나고야 말았답니다. 이런거도 다 참아야 <b>mz세대</b>가 되는거겠죠?? ㅎㅎ
cafearticle.xml,158,<b>MZ세대</b>는 대체 왜 웨이팅을 즐기는 것일까? 상황을 가정해 보자. 친구가 SNS에서 유명한 맛집에 같이 가자고 꼬신다. 흔쾌히 좋다고 답했다. 사실 맛집이 궁금해서라기보다 친구를 위해서다. 30분 1시간… 겨우... 
cafearticle.xml,159,"니로 풀체인지 <b>MZ세대</b> 마음을 저격한 디자인과 성능 이번 니로 풀체인지의 외형 디자인은 미래지향적이면서도 독특한 모양새를 하고 있어, 이전 니로 1세대와 비교를 많이하고 있잖아요. 특히 <b>MZ세대</b>를 제대로 겨냥해 젊은... "
cafearticle.xml,160,[<b>mz세대</b>가 쓴 <b>mz세대</b> 사용설명서] <b>mz세대</b>와 같이 사는 부모로서 그들은 어떤 철학을 가지고 사는지 너무 궁금해서 신청해봅니다.
cafearticle.xml,161,그런데 지금시드 1억도 안되는분들이 그곳에 가질수 있는 물건 현실적으로 가능한분 상급지 타령하는분들 한번 물건찍어줘보세요 아니 지역이라도 말씀해보세요 있기나 한지 제가 <b>mz세대</b>에게 해주고싶은말은 1... 
cafearticle.xml,162,한국 ufc 주시청층 k1 시절 30대-40대인가요 아님 요즘 <b>mz세대</b> 10-20 세대인가요??
cafearticle.xml,163,"<b>MZ세대</b>를 겨냥한 성수동 핫플레이스 추천-놀거리[1편] 안녕하세요! 아투연 입니다^^ ※긴.급.공.지!! 오늘(29일)내일(30일) 중 드디어 아투연 7월 강의일정이 오픈됩니다! 윤본부장님의 성수,영등포,지산전문 대출강의도... "
cafearticle.xml,164,"정치 '<b>MZ세대</b> 잡아라' 민중민주당, 2030 민심잡기에 몰두? 송고시간 : 2022.02.01 오후 10:30 윤석열 기자 민중민주당, '청년정치인' 원인재 영입 원인재 의원, SNS 통한 <b>MZ세대</b>들과의 소통 &quot;매주 타는 민생버스(매타버스)도... "
cafearticle.xml,165,"요즘 <b>MZ세대</b> 과자 먹는법 기존 배를 갈라서 먹는 기성세대 방법에 비해, 격조 있게 먹고, 마지막엔 과자 부스러기를 '입털' 하기에 좋네요..."
